experiment,reply_size,layers,tau,optimizer,advantage,max_steps,activation,batch_size,totalsteps,exploration,vanish,gamma,hidden_size,train_repeat,batch_norm,seed,rwrdschem,svision,details,tr_count,tr_TR,tr_TT,tr_TS,ts_count,ts_TR,ts_TT,ts_TS,tr_s,ts_s,tr_AR,tr_AS,ts_AR,ts_AS,tr_SMD,tr_SM,tr_RMD,tr_RM,ts_SMD,ts_SM,ts_RMD,ts_RM
413,100000,1,0.001,adam,max,1000,tanh,32,500000,0.01,0.75,0.99,100,1,False,4444,"[-10.0, 1000.0, -0.1]",180,"punishment based on E350, CR:1",60991,13015799,7140,500002,6100,1147936,694,51639,0.2272466429473201,0.2290163934426229,213.4052401173944,8.197963633978784,188.18622950819682,8.465409836065572,7.0,7.694509417702818,-0.6,278.11150437030653,7.0,7.744157441574416,-0.6,292.03001230012296
414,100000,1,0.001,adam,max,1000,tanh,32,500000,0.01,0.75,0.99,100,1,False,5423,"[-10.0, 1000.0, -0.1]",180,"punishment based on E350, CR:1",55444,6822899,5038,500003,5545,506417,493,51821,0.13373854700238078,0.1339945897204689,123.05928504436909,9.018162470240242,91.32858431018936,9.345536519386837,8.0,8.850396488246957,-0.7,144.96599405267628,8.0,8.859872611464969,-0.7,153.39568294409057
415,100000,1,0.001,adam,max,1000,tanh,32,500000,0.01,0.75,0.99,100,1,False,6654,"[-10.0, 1000.0, -0.1]",180,"punishment based on E350, CR:1",58026,9972699,4920,500004,5803,932713,501,50866,0.18086719746320606,0.1855936584525245,171.86604280839626,8.616895874263259,160.72945028433568,8.765466138204378,7.0,8.505919978225368,-0.7,194.25692025040826,7.0,8.468027210884355,-0.6,182.894693877551
416,100000,1,0.001,adam,max,1000,tanh,32,500000,0.01,0.75,0.99,100,1,False,9111,"[-10.0, 1000.0, -0.1]",180,"punishment based on E350, CR:1",62932,15252399,7078,500006,6294,1358549,690,50503,0.2566579800419501,0.24086431522084525,242.363169770546,7.945178923282273,215.84826819192884,8.023991102637433,7.0,7.616964231308267,-0.6,289.2389129242582,7.0,7.613885505481122,-0.6,269.03154689403164
417,100000,1,0.001,adam,max,1000,tanh,32,500000,0.01,0.75,0.99,100,1,False,1122,"[-10.0, 1000.0, -0.1]",180,"punishment based on E350, CR:1",64922,17239499,7083,500007,6493,1774674,680,49255,0.2801053571978682,0.2838441398429077,265.5417115923724,7.701657373463541,273.32111504697366,7.5858616972123825,7.0,7.404750621964222,-0.5,314.05634995853575,7.0,7.39668442865601,-0.5,321.2851983422143
418,100000,1,0.001,adam,max,1000,tanh,32,500000,0.01,0.75,0.99,100,1,False,1337,"[-10.0, 1000.0, -0.1]",180,"punishment based on E350, CR:1",65286,18822699,4860,500001,6529,1858596,520,51038,0.3014122476488068,0.3093888803798438,288.31141439205953,7.6586251263670615,284.6677898606218,7.817123602389341,7.0,7.389949748743717,-0.5,320.8276618386047,7.0,7.317966903073286,-0.5,333.19255319148937
419,100000,1,0.001,adam,max,1000,tanh,32,500000,1.0,0.75,0.99,100,1,False,1111,"[-10.0, 1000.0, -0.1]",180,punishment based on E350 CR:1,59012,9427999,6899,500004,5902,-1021960,844,69605,0.17479495695790687,0.2111148763131142,159.76409882735715,8.47292076187894,-173.154862758387,11.793459844120633,7.0,7.467502986857825,-0.5,301.4396296296296,7.0,7.388656716417911,-0.5,278.60441791044775
420,100000,1,0.001,adam,max,1000,tanh,32,500000,1.0,0.75,0.99,100,1,False,4444,"[-10.0, 1000.0, -0.1]",180,punishment based on E350 CR:1,59433,9876600,4323,500000,5944,215653,510,58468,0.1807918159944812,0.23267160161507405,166.1804048256019,8.41283462049703,36.28078734858681,9.836473755047106,7.0,7.44077380952381,-0.5,301.6666369047619,7.0,7.420582986317668,-0.5,326.62260559190963
421,100000,1,0.001,adam,max,1000,tanh,32,500000,1.0,0.75,0.99,100,1,False,5423,"[-10.0, 1000.0, -0.1]",180,punishment based on E350 CR:1,59487,9882699,4725,500010,5949,380740,535,56594,0.17911476457041034,0.2267608001344764,166.13207927782543,8.405365878259115,64.00067238191292,9.513195495041183,7.0,7.47849237212085,-0.5,298.3427879150464,7.0,7.418660287081339,-0.5,299.317942583732
422,100000,1,0.001,adam,max,1000,tanh,32,500000,1.0,0.75,0.99,100,1,False,6654,"[-10.0, 1000.0, -0.1]",180,punishment based on E350 CR:1,60024,10770999,4721,500003,6003,1026029,504,50704,0.19317273090763687,0.2500416458437448,179.44487205117954,8.33005131280821,170.91937364651008,8.446443444944194,7.0,7.419753086419753,-0.5,310.19700854700864,7.0,7.31435349940688,-0.5,304.42870699881377
423,100000,1,0.001,adam,max,1000,tanh,32,500000,1.0,0.75,0.99,100,1,False,9111,"[-10.0, 1000.0, -0.1]",180,punishment based on E350 CR:1,58764,8767300,4720,500000,5877,556067,518,54323,0.1622762235382207,0.20912029947252,149.19508542645156,8.508610714042609,94.61749191764505,9.243321422494473,7.0,7.592626336248785,-0.6,265.3303875121477,7.0,7.805707346690951,-0.6,268.31475409836065
424,100000,1,0.001,adam,max,1000,tanh,32,500000,1.0,0.75,0.99,100,1,False,1122,"[-10.0, 1000.0, -0.1]",180,punishment based on E350 CR:1,59678,10051599,4692,500004,5968,-224550,560,62501,0.18144039679613927,0.22486595174262736,168.43056067562588,8.378363886189215,-37.62567024128686,10.472687667560322,7.0,7.399052974252737,-0.5,308.22132583604616,7.0,7.413017751479289,-0.5,307.483550295858
425,100000,1,0.001,adam,max,1000,tanh,32,500000,1.0,0.75,0.99,100,1,False,1337,"[-10.0, 1000.0, -0.1]",180,punishment based on E350 CR:1,59281,9803799,6854,500008,5929,647286,698,53135,0.1776117137025354,0.22044189576657108,165.37843491169178,8.434540577925473,109.17287906898295,8.961882273570586,7.0,7.512951499489152,-0.6,294.1282048200012,7.0,7.529129129129128,-0.6,281.5293693693694
426,100000,1,0.001,adam,max,1000,tanh,32,2000000,1.0,0.75,0.99,100,1,False,1111,"[-10, 1000, -0.1]",180,"zombie , newway exp1-0.1 tst 0.05",94256,93995999,12754,2000002,9426,9301680,1615,303200,0.9993634357494484,0.9900275832802886,997.2415443048718,21.21882957053132,986.8109484404836,32.16634839804795,10.0,12.43084762614964,999.0,998.682344021874,9.0,12.947316103379721,999.1,998.45675944334
427,100000,1,0.001,adam,max,1000,tanh,32,2000000,1.0,0.75,0.99,100,1,False,4444,"[-10, 1000, -0.1]",180,"zombie , newway exp1-0.1 tst 0.05",94816,94587998,12830,2000013,9482,9379081,1508,279183,0.99970469119136,0.9920902763130142,997.5953214647316,21.093623439082013,989.145855304788,29.44347184138368,10.0,12.314451778149936,999.0,998.6946704758153,9.0,12.18295986210293,999.1,998.535459246491
428,100000,1,0.001,adam,max,1000,tanh,32,2000000,1.0,0.75,0.99,100,1,False,5423,"[-10, 1000, -0.1]",180,"zombie , newway exp1-0.1 tst 0.05",95902,95650999,12758,2000009,9591,9485104,1559,288955,0.99946820712811,0.991971640079241,997.3827344580926,20.85471627286188,988.9588155562508,30.127723907830266,10.0,12.33143434941304,999.0,998.643545920884,9.0,11.566074950690336,999.1,998.8433925049308
429,100000,1,0.001,adam,max,1000,tanh,32,2000000,1.0,0.75,0.99,100,1,False,6654,"[-10, 1000, -0.1]",180,"zombie , newway exp1-0.1 tst 0.05",94851,94613998,12804,2000015,9486,9379326,1484,276732,0.9996099144974748,0.9916719375922411,997.5013231278532,21.085860981961183,988.7545857052498,29.172675521821628,10.0,12.084761329305135,999.0,998.7915238670694,9.0,12.883305146170573,999.1,998.470065233148
430,100000,1,0.001,adam,max,1000,tanh,32,2000000,1.0,0.75,0.99,100,1,False,9111,"[-10, 1000, -0.1]",180,"zombie , newway exp1-0.1 tst 0.05",94665,94404963,12725,2000361,9467,9363019,1552,289804,0.999366186024402,0.9920777437414176,997.2530819204563,21.130945967358574,989.0164782930176,30.61202070349636,10.0,12.307501107446964,999.0,998.7200300241176,9.0,12.484498031496065,999.1,998.2594242125984
431,100000,1,0.001,adam,max,1000,tanh,32,2000000,1.0,0.75,0.99,100,1,False,1122,"[-10, 1000, -0.1]",180,"zombie , newway exp1-0.1 tst 0.05",89401,89142998,12769,2000014,8941,8800645,1646,313544,0.9993512376819051,0.98780896991388,997.1141038690844,22.37127101486561,984.3020914886478,35.06811318644447,10.0,12.655791232155511,999.0,998.6837982180824,9.0,12.52656882591093,999.1,998.241270242915
432,100000,1,0.001,adam,max,1000,tanh,32,2000000,1.0,0.75,0.99,100,1,False,1337,"[-10, 1000, -0.1]",180,"zombie , newway exp1-0.1 tst 0.05",95722,95495995,12677,2000045,9573,9470388,1530,286114,0.9997283801007084,0.9922699258330722,997.6389440254068,20.894308518417922,989.2811031024758,29.8876005431944,10.0,12.368367675068646,999.0,998.5652756820937,9.0,12.280415430267064,999.1,998.5246785361028
433,100000,1,0.001,adam,max,1000,tanh,32,6000000,1.0,0.75,0.99,100,1,False,1111,"[-10, 1000, -0.1]",180,"zombie , newway exp1-0.1 tst 0.05",296597,295924000,64547,6000000,29660,29383368,7330,836312,0.9997538747863264,0.9934929197572488,997.730927824624,20.229469617022428,990.6732299393125,28.196628455832766,10.0,12.01172334820106,999.0,998.7908199136763,9.0,12.023860997677955,999.1,998.5574025142123
434,100000,1,0.001,adam,max,1000,tanh,32,6000000,1.0,0.75,0.99,100,1,False,4444,"[-10, 1000, -0.1]",180,"zombie , newway exp1-0.1 tst 0.05",294485,293804998,64696,6000013,29449,29240518,6985,794811,0.999728339304209,0.9956195456552004,997.6908772942596,20.374596329184847,992.9205745526165,26.989405412747463,10.0,12.115696204576476,999.0,998.6995824145648,9.0,12.063963818446133,999.1,998.6320788240996
435,100000,1,0.001,adam,max,1000,tanh,32,6000000,1.0,0.75,0.99,100,1,False,5423,"[-10, 1000, -0.1]",180,"zombie , newway exp1-0.1 tst 0.05",295607,294898999,64211,6000002,29561,29293652,7235,823472,0.9996346500590312,0.9937417543384864,997.6049247818896,20.297225708457514,990.9560569669496,27.856703088528803,10.0,12.106749100066185,999.0,998.6844000710263,9.0,12.257364215963195,999.1,998.4514486320717
436,100000,1,0.001,adam,max,1000,tanh,32,6000000,1.0,0.75,0.99,100,1,False,6654,"[-10, 1000, -0.1]",180,"zombie , newway exp1-0.1 tst 0.05",295665,294989986,64181,6000135,29567,29289295,7392,847043,0.9997463345340164,0.9934724523962526,997.716963455262,20.293693876515647,990.6076030709912,28.648256502181486,10.0,11.977881406007953,999.0,998.7702716514683,9.0,11.615218779942513,999.1,998.5989380389653
437,100000,1,0.001,adam,max,1000,tanh,32,6000000,1.0,0.75,0.99,100,1,False,9111,"[-10, 1000, -0.1]",180,"zombie , newway exp1-0.1 tst 0.05",293857,293167000,35608,6000000,29386,29114281,3907,837185,0.9996937285822696,0.9936023956986322,997.6519191307336,20.418094515359517,990.7534540257266,28.489246580004085,10.0,12.132625329601893,999.0,998.7220303476387,9.0,12.124474280168233,999.1,998.3831527013913
438,100000,1,0.001,adam,max,1000,tanh,32,6000000,1.0,0.75,0.99,100,1,False,1122,"[-10, 1000, -0.1]",180,"zombie , newway exp1-0.1 tst 0.05",293968,293296999,35672,6000005,29397,29166538,3773,804613,0.9997584771131552,0.994897438514134,997.7174352310457,20.41040181244217,992.1603564989624,27.37058203218017,10.0,12.15562020372276,999.0,998.7277132646697,9.0,12.092780163682034,999.1,998.7096912729924
439,100000,1,0.001,adam,max,1000,tanh,32,6000000,1.0,0.75,0.99,100,1,False,1337,"[-10, 1000, -0.1]",180,"zombie , newway exp1-0.1 tst 0.05",297145,296464999,37281,6000004,29715,29482677,3868,803228,0.9997307711723232,0.994884738347636,997.7115515993877,20.192175537195645,992.1816254416963,27.03106175332324,10.0,12.04045560719532,999.0,998.715685377385,9.0,11.921903844610322,999.1,998.7275463520348
440,100000,1,0.001,adam,max,1000,tanh,32,6000000,1.0,0.75,0.99,100,1,False,1111,"[-10, 1000, -0.1]",180,"zombie , DQN",596457,595102996,75712,12000039,59647,59160573,7981,1624262,0.9997418087137884,0.9945680419803176,997.7299218552215,20.118866909098227,991.8449041862959,27.23124381779469,10.0,11.950822806744982,999.0,998.7730491453248,9.0,11.837243576976695,999.1,998.7366102370044
441,100000,1,0.001,adam,max,1000,tanh,32,6000000,1.0,0.75,0.99,100,1,False,4444,"[-10, 1000, -0.1]",180,"zombie , DQN",589974,588592000,75008,12000000,58998,58481212,7943,1647876,0.9996915118293348,0.9940336960574936,997.6575238908832,20.33987938451525,991.2405844265908,27.93104851011899,10.0,11.965841556514594,999.0,998.7076892395318,9.0,11.895261646458199,999.1,998.5711630504146
442,100000,1,0.001,adam,max,1000,tanh,32,6000000,1.0,0.75,0.99,100,1,False,5423,"[-10, 1000, -0.1]",180,"zombie , DQN",591474,590103999,99763,12000002,59148,58643134,10747,1648658,0.9997125824634726,0.9942517075809832,997.6837511031764,20.288300077433664,991.4643605870019,27.87343612632717,10.0,12.018620750438675,999.0,998.7180142139467,9.0,12.281147343962825,999.1,998.611641695377
443,100000,1,0.001,adam,max,1000,tanh,32,6000000,1.0,0.75,0.99,100,1,False,6654,"[-10, 1000, -0.1]",180,"zombie , DQN",588370,586991995,109603,12000046,58838,58282615,12327,1673850,0.999697469279535,0.9934056222169346,997.657927834526,20.395407651647773,990.5607770488459,28.448451680886503,10.0,12.054639407235966,999.0,998.714172171593,9.0,12.268884603021537,999.1,998.5320315011247
444,100000,1,0.001,adam,max,1000,tanh,32,6000000,1.0,0.75,0.99,100,1,False,9111,"[-10, 1000, -0.1]",180,"zombie , DQN",590826,589447994,100490,12000050,59084,58610288,10777,1637112,0.9996987268671318,0.9947532326856678,997.6676618835326,20.31063291053542,991.9823979419133,27.708212037099727,10.0,12.073203319301689,999.0,998.7202409793707,9.0,12.352595573440645,999.1,998.4428088531188
445,100000,1,0.001,adam,max,1000,tanh,32,6000000,1.0,0.75,0.99,100,1,False,1122,"[-10, 1000, -0.1]",180,"zombie , DQN",587752,586363998,99118,12000010,58776,58298136,10573,1618640,0.9996801372007242,0.9946236559139784,997.6384563557416,20.416791435843688,991.8697427521436,27.539131618347625,10.0,12.087553890164793,999.0,998.7187195293927,9.0,11.929492344883158,999.1,998.6458904109587
446,100000,1,0.001,adam,max,1000,tanh,32,6000000,1.0,0.75,0.99,100,1,False,1337,"[-10, 1000, -0.1]",180,"zombie , DQN",596588,595213997,104416,12000022,59660,59154877,11134,1591226,0.99970834143496,0.9942004693261816,997.696898026779,20.114420672222707,991.5333053972513,26.671572242708677,10.0,11.911742517490294,999.0,998.7373557696126,9.0,11.994918215023027,999.1,998.4034937271716
447,100000,1,0.001,adam,max,1000,tanh,32,6000000,1.0,0.75,0.99,100,1,False,1111,"[-10, 1000, -0.1]",180,"zombie , duel_v2,nactions: 1",303333,302645999,41168,6000002,30334,30074778,5742,822211,0.9997131864980072,0.9941649634073976,997.7351590496253,19.780248110162766,991.4544075954376,27.10526142282588,10.0,11.623185822878973,999.0,998.7756913826104,9.0,11.35231675189834,999.1,998.7098016426468
448,100000,1,0.001,adam,max,1000,tanh,32,6000000,1.0,0.75,0.99,100,1,False,4444,"[-10, 1000, -0.1]",180,"zombie , duel_v2,nactions: 1",300768,300083999,41016,6000002,30077,29849800,5558,802000,0.9997207149696776,0.9951125444691956,997.7258185711246,19.94893738695605,992.4460551251786,26.664893440170232,10.0,11.702874128165519,999.0,998.7751010313782,9.0,11.159073178342958,999.1,998.8060773911689
449,100000,1,0.001,adam,max,1000,tanh,32,6000000,1.0,0.75,0.99,100,1,False,5423,"[-10, 1000, -0.1]",180,"zombie , duel_v2,nactions: 1",300181,299475999,41143,6000005,30019,29764476,5520,795238,0.9996502110393396,0.9941703587727772,997.6514136470996,19.987957265782978,991.5212365501848,26.49115560145241,10.0,11.6793036057711,999.0,998.8009249959123,9.0,11.46274815103153,999.1,998.7758738808876
450,100000,1,0.001,adam,max,1000,tanh,32,6000000,1.0,0.75,0.99,100,1,False,6654,"[-10, 1000, -0.1]",180,"zombie , duel_v2,nactions: 1",301975,301288998,41174,6000014,30198,29971494,5553,785053,0.9997152082126004,0.9950990131796807,997.7282821425616,19.86924083119464,992.4993045897079,25.99685409629777,10.0,11.650433783038578,999.0,998.7961219718684,9.0,11.604613233923578,999.1,998.4512193227713
451,100000,1,0.001,adam,max,1000,tanh,32,6000000,1.0,0.75,0.99,100,1,False,9111,"[-10, 1000, -0.1]",180,"zombie , duel_v2,nactions: 1",300690,299987999,34230,6000009,30070,29834535,4334,774647,0.9996607802055272,0.9947455936148986,997.6653663241212,19.95413548837673,992.1694379780513,25.761456601263717,10.0,11.701693619477794,999.0,998.7752229165204,9.0,11.534165366614664,999.1,998.7685803432137
452,100000,1,0.001,adam,max,1000,tanh,32,6000000,1.0,0.75,0.99,100,1,False,1122,"[-10, 1000, -0.1]",180,"zombie , duel_v2,nactions: 1",300652,299969999,41154,6000000,30066,29816749,5440,772509,0.9997272594228545,0.9942792523115812,997.7315933371472,19.95662759602464,991.7098716157786,25.693773697864696,10.0,11.793395707209687,999.0,998.789211415992,9.0,11.416823899371073,999.1,998.7797012578617
453,100000,1,0.001,adam,max,1000,tanh,32,6000000,1.0,0.75,0.99,100,1,False,1337,"[-10, 1000, -0.1]",180,"zombie , duel_v2,nactions: 1",304826,304154998,41160,6000011,30483,30269562,5102,734376,0.999767080235938,0.995407276186727,997.7987376404901,19.683396429438435,992.9981301053044,24.091329593543943,10.0,11.685906824555936,999.0,998.7768751947647,9.0,11.416608241801045,999.1,998.5467398924983
454,100000,1,0.001,adam,max,1000,tanh,32,6000000,1.0,0.75,0.99,100,1,False,1111,"[-10, 1000, -0.1]",180,"zombie , duel_v2,nactions: 2",306461,305765999,41255,6000010,30647,30410383,5039,696167,0.9996900094954986,0.9945508532645936,997.7321714671688,19.57838028329869,992.2792769275948,22.71566548112377,10.0,11.625144345157366,999.0,998.767734885415,9.0,10.969854308741477,999.1,998.748023868568
455,100000,1,0.001,adam,max,1000,tanh,32,6000000,1.0,0.75,0.99,100,1,False,4444,"[-10, 1000, -0.1]",180,"zombie , duel_v2,nactions: 2",305250,304590998,34497,6000012,30526,30315029,4105,699709,0.9998067158067158,0.9953809866998624,997.8411072891072,19.656058968058968,993.088809539409,22.921738845574264,10.0,11.53266034167269,999.0,998.8159803484384,9.0,10.923662361623617,999.1,998.8307579950799
456,100000,1,0.001,adam,max,1000,tanh,32,6000000,1.0,0.75,0.99,100,1,False,5423,"[-10, 1000, -0.1]",180,"zombie , duel_v2,nactions: 2",306926,306244999,41150,6000008,30693,30478455,5025,705443,0.9997360927389664,0.9953083765027856,997.7812208806032,19.548712067403873,993.0099696999316,22.98383996350959,10.0,11.483498311935875,999.0,998.8439945491988,9.0,11.310189083671439,999.1,998.7924289979331
457,100000,1,0.001,adam,max,1000,tanh,32,6000000,1.0,0.75,0.99,100,1,False,6654,"[-10, 1000, -0.1]",180,"zombie , duel_v2,nactions: 2",307656,306983999,40443,6000001,30766,30607755,4136,662447,0.9997659723847414,0.9970096860170318,997.8157390072028,19.50230452193359,994.8564974322304,21.53178833777547,10.0,11.482714801886216,999.0,998.8364183354767,9.0,10.891993263931415,999.1,998.8342544396816
458,100000,1,0.001,adam,max,1000,tanh,32,6000000,1.0,0.75,0.99,100,1,False,9111,"[-10, 1000, -0.1]",180,"zombie , duel_v2,nactions: 2",306184,305526998,39573,6000014,30619,30430619,5436,683806,0.9998138374310872,0.9960808648224958,997.8542249105113,19.596105609698746,993.8475783010547,22.332734576570104,10.0,11.502430832464269,999.0,998.8420886755413,9.0,11.112329397331695,999.1,998.8120917037263
459,100000,1,0.001,adam,max,1000,tanh,32,6000000,1.0,0.75,0.99,100,1,False,1122,"[-10, 1000, -0.1]",180,"zombie , duel_v2,nactions: 2",307751,307063999,41105,6000002,30776,30562063,4575,709362,0.9997173039242764,0.9953535222251104,997.767672566458,19.49628758314352,993.0485768131012,23.049194177281,10.0,11.452255705113034,999.0,998.8166003710519,9.0,10.904954576685245,999.1,998.8331628368576
460,100000,1,0.001,adam,max,1000,tanh,32,6000000,1.0,0.75,0.99,100,1,False,1337,"[-10, 1000, -0.1]",180,"zombie , duel_v2,nactions: 2",306830,306161999,40746,6000001,30684,30478387,4350,706124,0.9997783789068866,0.9956003128666406,997.8228954143988,19.554805592673468,993.2990157736932,23.012775387824274,10.0,11.434056468579445,999.0,998.8413490563161,9.0,10.962576219512195,999.1,998.6750838414633
461,100000,1,0.001,adam,max,1000,tanh,32,6000000,1.0,0.75,0.99,100,1,False,1111,"[-10, 1000, -0.1]",180,"zombie , duel_v2,nactions: 3",315242,314562999,43877,6000007,31525,31334173,5949,628263,0.9997493988745154,0.99593973037272,997.8460960151248,19.0330190774072,993.9468041237112,19.929040444091992,10.0,11.180072744618688,999.0,998.881992725538,9.0,10.454166045610377,999.1,998.954583395439
462,100000,1,0.001,adam,max,1000,tanh,32,6000000,1.0,0.75,0.99,100,1,False,4444,"[-10, 1000, -0.1]",180,"zombie , duel_v2,nactions: 3",312405,311719999,40913,6000005,31241,31046990,4757,640092,0.9997279172868552,0.9958388015748536,997.8073302283894,19.205854579792256,993.7898914887488,20.488844787298746,10.0,11.235158415099992,999.0,998.87648415849,9.0,10.549955062911923,999.1,998.8701093469143
